REG_HOLD_RISK,FM_UNMET_NEED,CURRENT_BALANCE,LAST_GPA,PREV_GPA,WI_GRADE_COUNT,DFW_GRADE_COUNT,FIRST_GENERATION_RISK,HIGH_SCHOOL_GPA
0,,50,,,0,0,0,''
0,,50,,,0,0,0,'3.38'
0,,0,,,0,0,0,'3.44'
0,,0,,,0,0,0,'3.18'
0,19005,0,2.335,3,0,3,0,''
0,,50,4,4,0,0,0,'3.533'
0,,0,,,0,0,0,''
0,,0,3.67,3.67,0,0,1,'3.91'
0,3301,0,2,2.835,3,6,1,''
0,,0,1.67,,0,0,0,'3.244'
0,,0,0,0,0,3,0,'1.6454'
1,,0,3,3,0,0,0,'3.8'
0,,0,3.835,,0,0,0,'3.53'
0,,0,2.33,1.67,0,0,0,'2.64'
0,,0,2.83,3.25,0,8,0,'4.0'
0,,0,,,0,0,0,'3.76'
0,,0,,,0,0,0,'3.77'
0,,50,,,0,0,0,'3.48'
0,,0,,,0,0,1,'3.77'
0,,50,,,0,0,0,'3.344'
0,,50,,,0,0,1,'3.952'
0,7045,254.33,3.2,2.772307692,1,1,1,'3.544'
0,12546,25,3.67,3.776666667,0,1,1,'3.724'
0,,0,,,0,0,0,'3.501'
0,,0,3.33,,0,2,0,''
0,,0,0,,1,0,0,'3.735'
1,,0,3.67,3.67,0,0,1,'3.524'
0,0,0,4,4,0,0,0,'3.90'
1,,0,2.67,2.67,0,0,0,'2.76'
0,,0,3.67,4,0,0,0,'3.73'
0,,0,3,,0,0,0,'3.875'
0,,0,2.33,,0,0,1,'3.604'
0,,0,3,4,0,0,0,'3.93'
1,,0,3.67,3.67,0,0,0,'3.48'
1,,0,3.67,3.67,0,0,1,'3.938'
0,,0,4,3.853333333,0,0,0,'3.5'
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,''
0,,0,3.446666667,2.78,0,0,0,''
0,,0,2.835,3.165,0,0,0,'3.37'
0,,105,4,4,0,0,0,''
0,-864,1.5,3.776666667,4,0,1,0,''
1,,2268,3.585,0,0,0,0,''
1,,0,3,3,0,0,0,'3.850'
0,,0,3.375,,0,0,0,''
0,,0,,,0,0,0,''
0,,50,,,0,1,1,'3.23'
0,8505,0,3.446666667,3.11,0,0,0,''
0,,100,,,0,0,1,'3.72'
0,,0,4,,0,7,0,''
1,,5016,4,4,0,1,0,'2.849'
0,,0,3.78,3.5,0,1,0,''
0,20085,0,2.33,3.266,0,0,1,'2.7742'
0,,0,,,0,0,0,'3.13'
0,,0,0,,1,5,0,''
0,14990,0,4,3.085,0,0,1,'3.255'
0,,50,,,0,0,1,'3.84'
0,0,0,4,4,0,0,0,'3.961'
0,,0,,,0,0,0,'3.76'
1,,0,0,0,0,0,0,''
0,,769,0,2,1,3,0,''
0,,50,2.8,1.9175,0,0,0,'4.0'
0,,0,2.8325,0,0,0,0,'3.77'
0,,0,2.665,0,0,0,0,'3.77'
0,,50,4,3.1675,0,0,0,'3.33'
0,9189,0,3.443333333,3.5,0,0,0,''
0,,0,,,0,0,1,'3.84'
0,,50,,,0,0,0,'3.24'
0,,0,,,0,0,0,'3.36'
1,,0,4,4,0,0,0,'3.333'
0,,0,0,4,0,0,0,''
0,,50,,,0,5,1,''
0,0,0,0,,2,2,1,'2.96'
0,,645,3.33,3.335,0,0,1,''
0,,50,,,0,3,1,''
0,,50,,,0,0,1,'3.944'
0,-954,0,,,0,0,0,''
0,5365,0,4,3,1,1,0,''
1,,635.5,0,0,0,0,0,''
0,3140,0,4,,0,3,1,''
0,,0,,,0,0,0,'3.63'
0,,0,,,0,0,0,'3.67'
0,,0,,,0,0,0,''
0,0,0,3.11,,0,2,0,''
0,,50,,,0,0,0,'3.138'
0,,0,,,0,0,0,''
0,,0,4,,0,0,1,''
0,,0,,,0,0,0,'2.74'
0,7972,0,4,3.9175,0,0,0,''
0,,50,,,0,0,0,'3.75'
0,,50,,,0,0,0,'2.84'
0,,0,,,0,0,0,'3.59'
0,,0,3.776666667,3.78,0,0,0,''
0,10158,0,4,3.89,0,0,1,''
0,11688,610,2.665,4,0,0,0,''
0,,0,,,0,0,1,''
0,,0,,,0,0,1,'3.29'
0,10512,0,4,1.665,0,9,0,''
0,,250,,,0,0,1,'2.825'
0,,250,,,0,0,1,'3.70'
0,,0,,,0,0,0,'3.54'
0,,0,,,0,0,0,'3.56'
0,,0,,,0,0,0,'3.984'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,'2.87'
0,,1134.13,3.6675,2.33,0,0,0,'2.81'
0,,0,,,0,0,1,'3.40'
0,,50,,,0,0,0,'3.37'
0,,0,,,0,0,0,'3.72'
0,,0,,,0,0,0,'3.4038'
0,,0,4,4,0,0,0,''
0,,250,,,0,0,0,'3.85'
0,,0,,,0,0,0,'3.762'
0,,250,,,0,0,1,'2.811'
0,,0,,,0,0,0,'3.663'
0,,639.29,,,0,0,0,'2.82'
0,,0,,,0,0,1,'3.76'
0,,0,,,0,1,0,'3.42'
0,,50,,,0,0,0,'3.74'
0,,50,,,0,0,1,'3.68'
0,,0,3.67,,0,0,0,''
0,,0,,,0,0,1,''
0,-1500,0,4,3.835,0,0,0,''
0,,50,,,0,0,0,'3.53'
0,,50,,,0,0,0,'3.56'
0,,0,,,0,0,0,'3.5768'
0,,50,,,0,0,1,'3.26'
0,,50,,,0,0,0,'3.732'
0,,50,,,0,0,0,'3.88'
0,,0,,,0,3,0,''
0,830,0,3.926666667,4,0,0,0,''
0,,50,,,0,0,1,'3.429'
0,,50,,,0,0,1,'3.46'
0,,0,,,0,0,1,'3.35'
0,,0,,,0,0,0,'3.636'
0,,0,,,0,0,0,'3.661'
0,,0,,,0,0,0,'3.11'
0,,50,,,0,0,0,'3.61'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,,1838.66,4,4,0,0,0,''
0,,0,,,0,0,0,''
0,,0,3.835,3.665,0,0,0,''
0,,0,,,0,0,1,'3.38'
0,,50,,,0,0,0,'3.878'
0,,0,,,0,0,0,''
1,,0,3.33,3.33,0,0,0,'3.48'
0,,0,,,0,0,0,'3.264'
0,,0,4,4,0,0,0,''
1,,0,3.113333333,,0,6,1,''
1,,0,4,4,0,0,0,'3.20'
0,1566,0,2.89,3.78,0,1,1,'1.88'
1,,0,3.33,3.33,0,0,1,'3.27'
0,9191,0,3.11,3.4175,0,0,0,''
0,,0,,,0,0,1,'3.37'
1,,0,3.67,3.67,0,0,0,'3.679'
0,,1541.33,1.835,2.835,0,1,0,'2.77'
1,,0,4,4,0,0,1,'3.87'
0,,0,3.868,3.75,0,0,0,''
1,,0,3.67,2.67,0,0,0,'3.481'
0,,0,3.33,3.33,0,0,0,'3.06'
0,,0,3,3,0,0,1,'3.76'
0,,0,4,4,0,0,0,'3.46'
1,,0,3.33,3.33,0,0,0,'3.26'
1,,0,3,3,0,0,0,'3.72'
1,0,0,3.33,3.33,0,0,0,'3.53'
0,,0,3,3,0,0,0,'3.57'
1,,0,3,3,0,0,0,'3.38'
0,,0,2.33,2.33,0,0,0,'2.83'
0,,0,4,4,0,0,0,'3.84'
1,,0,3,3,0,0,1,'3.927'
1,,0,1,1,0,3,0,'2.93'
0,10540,0,2.666666667,2.556666667,0,1,1,''
0,,0,2,4,0,0,0,'3.71'
0,,50,3,,0,0,1,'3.500'
0,,0,4,4,0,0,0,'3.571'
0,,0,,,0,0,0,'3.34'
1,,0,4,4,0,0,0,'3.860'
0,,0,4,3.934,0,0,0,''
0,,0,,,0,0,1,'3.84'
0,0,0,3.8325,3.78,0,0,0,'3.260'
0,,0,,,0,0,0,'3.59'
0,,50,,,0,0,0,'4.0'
0,,0,,,0,0,0,'3.542'
0,10132.13,0,4,4,0,6,1,''
0,,250,,,0,0,0,'3.50'
0,,0,4,4,0,0,0,'3.021'
0,,250,,,0,0,1,'3.87'
0,,0,,,0,0,0,'3.956'
0,,50,,,0,0,0,'3.730'
1,-1,13426.25,3.579333333,,0,0,0,'2.833'
0,0,0,2.666666667,3.11,0,0,1,''
0,,250,,,0,0,0,'2.865'
0,,0,,,0,0,1,''
0,,0,,,0,0,0,'3.89'
0,-10399,0,4,3.335,0,0,0,''
1,,0,4,4,0,0,0,'3.8700'
0,,0,,,0,0,0,''
0,,50,,,0,0,0,'3.89'
0,,0,,,0,0,1,''
0,9505,0,3.808571429,3.78,0,0,1,''
0,,0,,,0,0,0,'3.55'
1,,5680,0,0,0,2,0,'3.37'
0,,745.66,4,4,0,0,0,''
0,,0,3.223333333,3.666666667,0,3,0,''
0,,0,4,2.692307692,0,0,0,''
0,,0,,,0,0,0,'3.55'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,'3.79'
0,,200,,,0,0,0,'3.80'
0,,0,,,0,0,0,'3.86'
0,13505,0,3.75,3.667777778,0,0,1,'3.449'
0,0,0,4,4,0,0,0,''
0,,0,,,0,0,1,'3.15'
0,,0,,,0,0,0,'3.75'
0,6605,0,4,3.78,2,6,1,''
0,,50,,,0,0,0,'3.48'
0,0,0,3.443333333,0,1,1,0,''
0,,0,,,0,0,0,''
0,0,0,4,,0,0,1,'3.583'
1,5602,951,1.335,,0,9,0,''
0,,0,,,0,2,0,''
0,-1324,0,0,2.5,1,2,1,''
0,,50,,,0,0,0,'3.57'
0,,0,,,0,0,0,'3.10'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,'3.28'
0,12143,863.58,4,3.165,1,1,0,''
0,0,50,,,0,0,0,'3.5'
1,,0,0,0,0,0,0,''
0,,0,2.4175,3.222222222,0,2,0,''
0,,0,,,0,0,0,''
0,,250,,,0,0,0,'3.55'
0,,200,,,0,0,1,'2.32'
0,,0,2.165,2,0,1,0,''
0,,0,,,0,0,0,''
0,1473,0,3,,0,0,0,'2.90'
0,,50,,,0,0,0,'3.15'
0,,250,,,0,0,1,'3.82'
0,19765,255,3.437692308,2.587692308,0,0,0,''
0,,50,,,0,0,0,'3.875'
0,,0,,,0,0,0,''
0,0,0,4,3.835,0,0,0,'3.73'
0,,0,,,0,0,1,''
0,,0,,,0,0,0,''
0,,0,4,4,0,14,1,''
0,0,0,3.242,,0,0,0,'3.94828'
0,,50,,,0,0,1,''
0,0,0,3,,0,1,0,''
0,,325,3,2.67,0,0,0,'3.8'
0,,0,,,0,0,0,''
0,,50,,,0,1,0,''
0,,50,,,0,0,1,'3.09'
0,,0,,,0,0,1,'2.93'
0,,627.66,4,4,0,0,0,''
0,,0,,,0,0,0,''
1,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,50,,,0,0,0,'3.23'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,'3.46'
0,,50,,,0,0,1,'2.962'
0,,50,,,0,0,0,'3.686'
0,9130,0,3.89,4,0,4,0,'3.22'
0,,0,,,0,0,0,'3.61'
0,9026,0,4,2.665,0,0,0,''
0,,0,,,0,0,1,''
0,,0,,,0,0,0,'3.53'
0,,0,,,0,0,1,'2.211'
0,,0,,,0,0,0,'3.825'
0,,0,4,4,1,1,0,''
0,,50,,,0,0,0,'3.408'
0,,50,,,0,0,0,'3.90'
0,,0,,,0,0,0,'3.353'
0,,200,,,0,0,0,'3.63'
0,,50,,,0,0,1,'3.389'
0,,0,,,0,0,0,'3.17'
0,0,0,4,,0,0,0,''
0,,0,,,0,0,0,'2.769'
0,,50,,,0,0,1,'3.167'
0,,0,,,0,0,0,'3.36'
0,,50,,,0,0,1,'4.0'
1,-480,0,1.5,,0,2,1,''
0,-1000,1642,0,2.0825,1,1,1,''
0,13265,0,3.165,1.556666667,0,2,0,''
0,,0,,,0,0,0,''
0,0,0,3.7525,,0,0,0,''
0,,0,,,0,1,1,''
0,,0,,,0,0,0,'3.071'
0,,50,,,0,0,0,'3.598'
0,,0,,,0,0,1,'3.4'
0,,50,,,0,0,0,'3.39'
0,,50,,,0,0,1,'3.93'
0,,0,2.665,2.223333333,0,2,1,''
0,-2202,0,4,3.22,0,0,1,'2.353'
0,,0,,,0,0,0,''
0,3919,0,4,3.78,0,5,0,''
0,,0,4,3,0,8,0,''
0,-1000,469.1,3.607058824,3.778666667,0,0,0,'3.80'
1,,0,4,4,0,0,0,'3.83'
0,,0,4,4,0,0,0,'3.98'
1,,0,4,3.67,0,0,1,'3.67'
0,,50,3.67,4,0,0,0,'3.833'
1,,0,2.67,2.67,0,0,0,'3.286'
1,,300,,,0,0,0,'3.679'
1,,0,3,3.33,0,0,0,'3.952'
0,,50,3,3,0,0,1,'3.29'
1,,0,3.33,3.33,0,0,1,'3.47'
0,,50,4,4,0,0,0,'3.89'
1,,0,3.33,3.33,0,0,1,'3.50'
0,,0,3,4,0,0,0,'3.85'
0,,0,3,3,0,0,0,'3.66'
0,,0,3,3,0,0,0,'3.883'
1,,0,3.33,3.33,0,0,1,'3.09'
0,,50,3.33,3.33,0,0,0,'3.19'
0,,50,,,0,0,1,'3.758'
0,,0,3,,0,0,0,'3.269'
1,,0,3,3,0,0,0,'3.26'
0,,250,3.33,3.33,0,0,0,'3.41'
1,,0,3,4,0,0,0,'3.692'
0,,0,3.553333333,3.556666667,0,0,0,'3.84'
1,,0,1.853333333,2,0,0,0,'3.488'
0,,0,3.67,,0,0,0,'3.439'
0,,0,3,3,0,0,1,'3.25'
1,,0,2.67,2.67,0,0,0,'3.63'
0,,0,,,0,0,0,''
1,0,3703,2.835,3.821333333,0,0,0,'3.0345'
0,,0,,,0,0,0,''
0,8938,50,4,4,0,0,0,''
0,,1842.33,3.67,2.835,0,0,0,''
0,,0,3.78,3.666666667,0,1,1,'2.979'
0,,0,,,0,1,0,''
0,,50,,,0,0,1,'3.77'
0,,50,,,0,0,1,'3.418'
0,,50,,,0,0,1,'3.358'
0,,250,,,0,0,1,'3.72'
0,,50,,,0,0,0,'3.36'
0,,0,,,0,0,0,'3.404'
0,,0,,,0,1,0,'3.64'
0,,0,,,0,0,0,'3.56'
0,,0,,,0,0,0,''
0,140,0,2.943333333,3.534,0,3,1,''
0,6741.8,0,4,4,0,0,0,''
0,,0,,,0,0,0,'3.25'
0,3035,0,3,,0,0,0,'2.6'
1,3277,0,4,2.33,0,0,0,''
0,,50,,,0,0,0,'3.98'
0,,50,,,0,0,1,'3.72'
0,3725,0,4,,0,0,0,''
0,,0,,,0,0,0,'3.423'
0,,50,,,0,0,0,'3.41'
0,10804,0,3.67,3.89,0,0,0,''
1,,6206,0,,0,2,0,''
0,,0,,,0,0,1,'3.52'
0,,0,,,0,0,1,'3.28'
0,11312,0,3.835,3.0825,0,9,0,''
0,,50,,,0,0,0,'3.51'
1,,2930,,,0,0,0,''
0,,0,,,0,0,0,'3.58'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,'3.82'
1,,875.33,0,0.67,0,4,1,''
0,,0,,,0,0,1,'3.163'
0,,0,,,0,0,0,'3.770'
0,,0,,,0,0,0,'3.37'
0,,0,,,0,0,0,'2.87'
0,,0,,,0,0,0,'3.08'
0,,0,,,0,0,0,'3.29'
0,,0,,,0,0,0,'3.24'
0,,847,,,0,0,0,'3.73'
0,,0,,,0,0,0,'3.39'
0,,0,,,0,0,0,'3.26'
0,,0,,,0,0,0,'3.64'
0,,0,,,0,0,0,'3.411'
0,,50,,,0,0,0,'3.74'
0,,50,,,0,0,0,'4.00'
0,,1047,,,0,0,0,'3.76'
0,,0,,,0,0,0,'3.388'
1,,100,,,0,0,0,'3.141'
0,,0,,,0,0,0,''
0,,0,,,0,0,1,'3.675'
0,,0,,,0,1,1,'2.714'
0,,0,,,0,0,0,''
0,,0,,,0,2,1,'2.90'
1,2104,0,0,3,0,10,0,'1.841'
0,,516,4,4,0,0,0,''
0,,0,3.666666667,,1,1,0,'3.57'
0,,200,,,0,0,0,'3.03'
0,,0,3.67,3.5,0,0,0,''
0,,0,,,0,0,0,''
0,,250,4,4,0,0,0,'3.750'
0,,0,,,0,0,0,''
0,8226,0,3.665,3.22,0,0,0,''
0,,0,,,0,0,0,'3.581'
0,,50,,,0,0,1,''
0,,0,,,0,0,0,''
0,0,364.8,3.776666667,3.835,0,0,1,''
0,5937,0,3.223333333,3.556666667,0,0,0,''
0,,50,,,0,0,1,''
0,-2776,0,3.223333333,3.443333333,0,0,1,'3.708'
0,,50,,,0,0,1,'3.633'
0,,50,,,0,2,1,'3.75'
0,,0,3.443333333,0,0,0,0,'3.66'
0,,0,,,0,0,0,'3.15'
0,,0,,,0,0,0,'3.82'
0,,0,,,0,0,1,'3.151'
0,,0,,,0,5,0,''
0,,0,,,0,0,0,'3.000'
0,,0,,,0,0,1,'2.98'
0,,0,,,0,0,0,''
0,0,0,4,4,0,0,0,''
0,0,0,,,0,2,1,'2.341'
0,,0,,,0,6,0,''
0,,50,,,0,0,1,'3.69'
0,,0,,,0,0,1,'3.43'
0,,50,,,0,0,0,'3.60'
0,,50,,,0,0,0,'3.31'
0,,0,,,0,0,0,'3.50'
0,,0,,,0,0,0,''
0,,0,4,4,0,0,0,''
0,1223,0,4,4,0,0,0,''
0,1422,852,4,,0,0,0,''
1,,0,3.4175,3.6675,0,0,0,''
0,,0,,,0,0,0,'3.53'
0,,200,,,0,0,1,'3.62'
0,0,0,3.333333333,4,0,6,1,''
0,0,308.8,3.3325,3.556666667,0,6,0,'3.79'
0,,0,3.556666667,3.89,0,0,0,''
0,,0,,,0,0,0,'2.74'
0,,0.6,3.5,,0,21,0,''
0,,0,,,0,6,0,''
0,,0,,,0,0,1,'3.9811'
0,,50,,,0,3,1,''
0,7514,0,0,2.835,0,2,1,''
0,3082,0,0,,0,2,0,''
0,-1500,0,3.11,3.556666667,0,0,0,''
0,0,0,4,4,0,1,0,''
0,,0,,,0,0,0,''
0,,50,,,0,0,0,'3.78'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,'3.3928'
0,,0,,,0,0,1,'3.84'
0,10701,0,4,4,0,0,0,''
0,5293,0,2.33,3.776666667,0,2,1,''
0,,0,,,0,0,1,'3.6461'
0,,0,,,0,0,0,'3.86'
0,8164,0,1.333333333,3.556666667,0,2,0,''
0,,0,4,,0,6,1,''
0,,0,,,0,0,0,''
0,,0,,,0,0,1,'4.000'
0,,619,,,0,0,0,'3.63'
1,,0,4,,0,0,0,'3.98'
0,,0,2,,0,0,0,'3.675'
1,,0,4,4,0,0,0,'3.907'
0,,50,3,3,0,0,0,'3.21'
1,,0,2.5,3,0,0,0,'3.425'
0,,50,2,,0,0,0,'3.196'
1,,0,3,,0,0,0,'3.375'
0,,0,2,,0,0,0,'3.444'
0,,0,3.835,3.835,0,0,0,'3.88'
0,,0,4,,0,0,0,'3.4'
0,,100,3.67,3,0,0,1,'3.31'
0,,0,,,0,0,0,''
0,,0,3,3.67,0,0,0,'3.72'
1,,0,3.113333333,3.113333333,0,0,1,'3.41'
0,4857,0,3.67,,0,1,0,''
0,,0,,,0,0,0,'3.50'
0,,100,0,,0,2,0,'4.0'
1,-3000,0,4,4,0,0,0,'3.45'
0,-1500,0,3.898461538,,0,0,1,'3.63'
0,,0,,,0,0,0,'3.98'
0,,0,4,4,0,0,0,''
0,,0,,,0,0,1,'3.36'
0,,200,,,0,0,0,'4.0'
0,,0,,,0,0,0,'3.46'
0,8505,21,4,3.89,0,3,0,''
0,,50,,,0,0,0,'3.78'
0,,0,,,0,0,0,'3.95'
0,-2935,0,3.5825,,0,0,0,''
0,,0,,,0,0,0,'3.94'
0,,250,,,0,0,1,'4.000'
0,0,0,1,2.835,2,4,0,''
0,,50,,,0,0,0,'3.95'
1,0,1983,3.152727273,,0,2,0,''
0,,50,,,0,0,1,'3.17'
1,,200,,,0,0,0,'3.26'
0,,0,4,,0,1,0,'3.258'
0,,0,3.67,3.835,0,3,0,''
0,,0,,,0,0,0,'3.54'
0,,50,,,0,0,0,'3.87'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,,50,,,0,0,1,'2.768'
0,-5138,0,3.75,3.585,0,0,0,'3.05'
0,,250,,,0,0,1,'3.63'
0,,0,,,0,0,1,'3.96'
0,,0,4,,0,0,0,''
0,,50,,,0,0,1,'2.83'
0,11895,0,4,4,0,1,1,''
0,,254.33,4,3.67,0,8,1,''
1,,0,3.03,,0,0,0,''
0,,847,,,0,0,0,'3.92'
0,,0,,,0,0,0,'3.29'
1,,0,4,,0,0,1,'4.0'
0,,211,4,4,0,0,0,''
0,-1000,0,4,3.4175,0,1,0,''
0,,0,4,3.085,0,2,0,''
0,,0,3.666666667,3.446666667,0,0,0,''
1,,0,3.33,3.33,0,0,0,'3.305'
0,,0,,,0,0,1,''
0,,200,,,0,0,1,'3.907'
0,,0,,,0,0,0,'3.04'
0,4705,200,4,,0,0,1,'3.8'
0,,0,4,,0,0,0,''
1,,2318,0,0,0,0,0,''
0,,250,,,0,0,1,'3.31'
0,,0,,,0,0,1,'3.837'
0,,250,,,0,0,1,'3.75'
0,,250,,,0,0,1,'3.83'
0,,0,,,0,0,1,'3.759'
0,,0,,,0,0,0,'4.00'
1,7659,829,3.776666667,3.67,0,2,1,''
0,,50,,,0,0,1,'3.462'
0,3638,0,3.4,3.491333333,0,0,1,'3.563'
0,,0,2.336666667,2.11,0,5,0,''
0,,0,,,0,0,1,'3.26'
0,,250,,,0,0,1,'3.67'
1,0,0,,,0,0,1,''
0,,250,,,0,0,1,'3.47'
0,0,234,3.835,,0,0,0,''
0,,0,,,0,0,0,''
0,,50,,,0,0,1,''
0,,0,,,0,1,1,''
0,6340,339.66,3.556666667,,0,12,1,''
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,'3.76'
0,,0,,,0,2,1,''
0,,250,,,0,0,1,'3.47'
0,,0,,,0,0,0,'3.9048'
0,,0,,,0,6,0,''
0,,250,,,0,0,0,'3.11'
0,,0,,,0,0,0,'3.15'
0,,50,,,0,0,0,'3.79'
0,,50,,,0,0,1,'3.59'
0,,50,,,0,0,0,'3.58'
0,,0,,,0,0,0,'3.22'
0,,325.53,4,4,0,0,0,''
0,,0,,,0,1,0,''
0,,50,,,0,0,0,'3.20'
0,,0,,,0,0,0,'3.17'
0,0,0,4,4,0,0,1,''
0,,250,,,0,0,0,'3.47'
0,,0,4,,0,0,0,''
0,,0,,,0,0,0,'3.450'
0,,50,,,0,0,0,'3.207'
0,,0,,,0,0,0,'3.83'
0,,0,,,0,0,0,'3.81'
0,0,0,,,0,0,1,''
0,,50,,,0,0,0,'3.870'
0,-824,0,2.136,,0,2,0,''
0,,50,,,0,0,0,'3.55'
0,,0,,,0,0,0,'3.67'
0,12289,0,3.835,3.5,0,1,1,''
0,,50,,,0,0,0,'3.52'
0,,0,,,0,0,0,'0'
1,,0,0,,0,0,0,''
0,,0,,,0,1,1,''
0,,0,,,0,5,0,''
0,,0,,,0,0,0,''
0,,0,4,4,0,2,1,''
0,,0,3.037777778,0,0,0,0,'3.58'
0,,0,,,0,0,0,'3.41'
0,,50,,,0,0,1,'3.98'
0,4180,0,3.443333333,3.666666667,0,1,0,''
0,,0,,,0,0,0,'3.12'
0,,0,,,0,0,0,'3.663'
0,,0,,,0,0,0,'3.29'
0,,50,,,0,0,1,'3.26'
0,,0,,,0,3,0,''
0,,488.3,3.67,,0,0,0,'3.982'
0,,0,,,0,0,1,'3.4'
0,,0,,,0,0,1,'2.86'
0,6180,0,1.230769231,3,0,2,1,'3.470'
0,0,0,4,3.67,0,0,0,''
0,,50,,,0,0,0,'3.191'
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,-6048,655.66,4,4,0,0,0,''
0,1291,10,3.835,3.817272727,0,0,0,''
0,,0,,,0,0,0,''
0,,200,,,0,0,1,'3.657'
0,,50,,,0,0,0,'3.69'
0,,0,,,0,0,0,'3.36'
0,,0,,,0,0,0,'3.77'
1,,5028,0,0,0,0,0,''
0,,0,0,3.333333333,2,0,0,''
0,,0,2.67,2.33,0,0,0,'3.28'
0,,50,4,4,0,0,0,'3.63'
0,,0,,,0,1,1,'3.93'
0,,50,3,,0,0,0,'3.76'
0,,0,,,0,0,0,''
0,,0,3.22,3.78,0,3,0,'3.60'
0,,50,,,0,0,1,'3.19'
0,,250,2,3,0,0,1,'3.344'
1,,0,4,4,0,0,1,'3.942'
1,,0,3.67,4,0,0,0,'3.6600'
0,,0,,,0,2,0,'3.623'
0,,0,1.67,2,0,0,0,'3.5208'
0,,0,4,4,0,0,0,''
0,,50,3,2.67,0,0,1,'3.673'
1,,200,3,,0,0,0,'3.6000'
0,,2,4,3,0,0,0,''
0,,0,3,3,0,0,1,'3.226'
0,,1135.25,3.8325,3.87625,0,0,0,''
0,,0,4,,0,0,0,''
0,,0,3.408888889,3.853333333,0,0,0,''
0,,0,1.67,3,0,0,0,''
0,,250,,,0,0,0,'3.980'
0,,0,0.513846154,2.0825,1,4,1,'2.54'
0,9801,0,3.835,2.4,0,0,0,''
0,19804,0,1.89,1,1,17,0,'2.8163'
0,,50,4,,0,0,0,'3.878'
0,,0,2.67,2.5,0,0,0,'3.110'
0,-3120,155,4,2.89,0,2,0,''
0,,0,4,4,0,0,0,''
0,,50,3,3,0,0,1,'2.841'
1,3787,3847,1,,0,10,1,'2.84'
0,,0,,,0,0,0,'3.75'
0,,0,,,0,0,0,'3.48'
0,,0,,,0,0,1,'2.829'
0,,100,,,0,0,0,'3.0178'
1,,0,0,3.75,0,0,0,''
0,,0,,,0,10,0,''
0,,0,1.67,2.33,0,2,1,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
1,-5016,0,2,,0,0,0,'3.176'
0,,0,,,0,0,0,'2.87'
0,,0,,,0,0,0,'3.29'
0,,0,,,0,0,0,'3.019'
0,,0,,,0,0,0,'3.4509'
0,,0,,,0,0,1,'3.891'
0,0,0,1.665,,1,2,0,''
0,,0,,,0,0,0,'3.40'
0,,50,,,0,0,0,'3.89'
0,,0,,,0,0,0,'3.82'
0,0,0,4,4,0,0,0,''
0,,0,,,0,0,1,''
0,,0,,,0,3,1,''
0,,0,2.665,0,0,0,0,'3.22'
1,,0,3.5,3.33,0,0,0,'3.22'
0,,50,,,0,0,1,'3.50'
0,,0,,,0,0,0,'3.463'
0,,50,,,0,0,0,'3.733'
0,,0,,,0,0,0,'3.56'
0,,0,,,0,0,0,'3.5'
0,,0,,,0,0,0,''
0,,200,,,0,0,0,'3.96'
0,,0,,,0,0,0,''
0,,200,,,0,0,0,''
0,,0,,,0,0,0,'2.9174'
0,,50,,,0,0,0,'3.70'
0,,0,3.307692308,3.025,0,1,0,'3.588'
0,2489,0,3.443333333,,0,0,1,'3.017'
0,0,0,3.67,,0,0,0,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,'3.247'
0,,0,4,3.756363636,0,0,0,''
0,7360,0,3.615384615,,0,7,1,''
0,,0,2,3,1,3,0,''
0,,50,,,0,0,0,'3.37'
0,,0,,,0,0,1,'3.42'
0,,0,,,0,0,1,'3.09'
0,,0,,,0,0,0,'3.221'
0,,0,,,0,0,1,'3.93'
0,,0,,,0,0,0,'3.0408'
0,,0,,,0,0,0,'3.18'
0,203,200,0.5,3.003333333,0,3,0,''
0,,50,,,0,0,0,'3.79'
0,,0,,,0,0,0,''
0,,0,,,0,18,0,''
0,,0,3.89,,0,0,0,''
0,,0,4,4,1,1,0,'3.284'
0,,50,,,0,0,0,'3.7576'
0,,50,,,0,0,1,'3.45'
0,,0,3.666666667,4,0,0,0,''
0,,0,,,0,0,0,''
0,,0,,,0,0,0,''
0,0,0,3.71125,,0,0,0,''
0,,0,,,0,0,0,''
0,,0,4,4,0,0,0,''
1,,0,3.33,3.33,0,0,0,'3.091'
0,,0,,,0,0,0,'3.86'
0,6644,0,4,4,0,16,0,''
0,,0,,,0,0,1,''
0,,50,,,0,0,0,'3.12'
